PhraseId,SentenceId,Phrase,Sentiment
8061,332,"The band performances featured in Drumline are red hot ... -LRB- but -RRB- from a mere story point of view , the film 's ice cold",1
8062,332,The band performances featured in Drumline are red hot ...,4
8063,332,The band performances featured in Drumline are red hot,3
8064,332,The band performances featured in Drumline,2
8065,332,The band performances,2
8066,332,band performances,2
8067,332,band,2
8068,332,featured in Drumline,3
8069,332,featured,2
8070,332,in Drumline,2
8071,332,Drumline,2
8072,332,are red hot,3
8073,332,red hot,3
8074,332,red,2
8075,332,hot,4
8076,332,"-LRB- but -RRB- from a mere story point of view , the film 's ice cold",1
8077,332,#NAME?,2
8078,332,-LRB- but -RRB-,2
8079,332,but -RRB-,2
8080,332,from a mere story point of view,2
8081,332,a mere story point of view,2
8082,332,a mere story point,2
8083,332,mere story point,2
8084,332,mere,2
8085,332,story point,2
8086,332,", the film 's ice cold",1
8087,332,the film 's ice cold,2
8088,332,'s ice cold,2
8089,332,ice cold,2
8090,333,A non-mystery mystery .,1
8091,333,non-mystery mystery .,2
8092,333,non-mystery,2
8093,333,mystery .,2
8094,334,Leigh is one of the rare directors who feels acting is the heart and soul of cinema .,4
8095,334,Leigh,2
8096,334,is one of the rare directors who feels acting is the heart and soul of cinema .,4
8097,334,is one of the rare directors who feels acting is the heart and soul of cinema,3
8098,334,one of the rare directors who feels acting is the heart and soul of cinema,3
8099,334,of the rare directors who feels acting is the heart and soul of cinema,4
8100,334,the rare directors who feels acting is the heart and soul of cinema,3
8101,334,the rare directors,2
8102,334,rare directors,3
8103,334,directors,2
8104,334,who feels acting is the heart and soul of cinema,3
8105,334,feels acting is the heart and soul of cinema,3
8106,334,acting is the heart and soul of cinema,2
8107,334,is the heart and soul of cinema,4
8108,334,the heart and soul of cinema,3
8109,334,the heart and soul,2
8110,334,heart and soul,2
8111,334,heart and,2
8112,334,soul,2
8113,334,of cinema,2
8114,335,The cast delivers without sham the raw-nerved story .,3
8115,335,The cast,2
8116,335,cast,2
8117,335,delivers without sham the raw-nerved story .,3
8118,335,delivers without sham the raw-nerved story,2
8119,335,without sham the raw-nerved story,3
8120,335,sham the raw-nerved story,2
8121,335,sham,2
8122,335,the raw-nerved story,2
8123,335,raw-nerved story,3
8124,335,raw-nerved,2
8125,336,"This is a monumental achievement in practically every facet of inept filmmaking : joyless , idiotic , annoying , heavy-handed , visually atrocious , and often downright creepy .",1
8126,336,"is a monumental achievement in practically every facet of inept filmmaking : joyless , idiotic , annoying , heavy-handed , visually atrocious , and often downright creepy .",1
8127,336,"is a monumental achievement in practically every facet of inept filmmaking : joyless , idiotic , annoying , heavy-handed , visually atrocious , and often downright creepy",0
8128,336,is a monumental achievement in practically every facet of inept filmmaking :,1
8129,336,is a monumental achievement in practically every facet of inept filmmaking,2
8130,336,is a monumental achievement,4
8131,336,a monumental achievement,4
8132,336,monumental achievement,4
8133,336,monumental,4
8134,336,in practically every facet of inept filmmaking,1
8135,336,practically every facet of inept filmmaking,1
8136,336,practically every facet,2
8137,336,practically,2
8138,336,every facet,2
8139,336,facet,2
8140,336,of inept filmmaking,1
8141,336,inept filmmaking,1
8142,336,"joyless , idiotic , annoying , heavy-handed , visually atrocious , and often downright creepy",0
8143,336,"joyless , idiotic , annoying , heavy-handed ,",0
8144,336,"joyless , idiotic , annoying , heavy-handed",0
8145,336,"joyless ,",1
8146,336,joyless,0
8147,336,"idiotic , annoying , heavy-handed",2
8148,336,idiotic,0
8149,336,", annoying , heavy-handed",0
8150,336,"annoying , heavy-handed",1
8151,336,annoying,0
8152,336,", heavy-handed",2
8153,336,"visually atrocious , and often downright creepy",0
8154,336,"visually atrocious , and",2
8155,336,"visually atrocious ,",1
8156,336,visually atrocious,0
8157,336,atrocious,0
8158,336,often downright creepy,1
8159,336,downright creepy,1
8160,337,The filmmaker 's heart is in the right place ...,2
8161,337,The filmmaker 's heart,2
8162,337,The filmmaker 's,2
8163,337,filmmaker 's,2
8164,337,is in the right place ...,2
8165,337,is in the right place,3
8166,337,in the right place,3
8167,337,the right place,3
8168,337,right place,3
8169,338,One of the most highly-praised disappointments I 've had the misfortune to watch in quite some time .,0
8170,338,One of the most highly-praised disappointments I,2
8171,338,of the most highly-praised disappointments I,0
8172,338,the most highly-praised disappointments I,1
8173,338,most highly-praised disappointments I,2
8174,338,highly-praised disappointments I,1
8175,338,highly-praised,3
8176,338,disappointments I,1
8177,338,disappointments,0
8178,338,'ve had the misfortune to watch in quite some time .,1
8179,338,'ve had the misfortune to watch in quite some time,1
8180,338,had the misfortune to watch in quite some time,1
8181,338,had the misfortune,2
8182,338,the misfortune,2
8183,338,misfortune,2
8184,338,to watch in quite some time,2
8185,338,watch in quite some time,2
8186,338,watch,2
8187,338,in quite some time,2
8188,338,quite some time,2
8189,338,quite,2
8190,338,some time,2
8191,339,Rock 's stand-up magic wanes .,1
8192,339,Rock 's stand-up magic,4
8193,339,Rock 's,2
8194,339,stand-up magic,3
8195,339,stand-up,2
8196,339,wanes .,1
8197,339,wanes,1
8198,340,Roman Polanski directs The Pianist like a surgeon mends a broken heart ; very meticulously but without any passion .,1
8199,340,Roman Polanski,2
8200,340,Roman,2
8201,340,directs The Pianist like a surgeon mends a broken heart ; very meticulously but without any passion .,1
8202,340,directs The Pianist like a surgeon mends a broken heart ; very meticulously but without any passion,1
8203,340,directs,2
8204,340,The Pianist like a surgeon mends a broken heart ; very meticulously but without any passion,1
8205,340,like a surgeon mends a broken heart ; very meticulously but without any passion,1
8206,340,a surgeon mends a broken heart ; very meticulously but without any passion,1
8207,340,a surgeon mends a broken heart ;,2
8208,340,a surgeon mends a broken heart,3
8209,340,a surgeon mends,3
8210,340,surgeon mends,3
8211,340,surgeon,2
8212,340,mends,2
8213,340,a broken heart,2
8214,340,very meticulously but without any passion,1
8215,340,very meticulously but,2
8216,340,very meticulously,2
8217,340,meticulously,2
8218,340,without any passion,1
8219,340,any passion,2
8220,340,passion,2
8221,341,"Sadly , ` Garth ' has n't progressed as nicely as ` Wayne . '",1
8222,341,", ` Garth ' has n't progressed as nicely as ` Wayne . '",2
8223,341,` Garth ' has n't progressed as nicely as ` Wayne . ',2
8224,341,Garth ' has n't progressed as nicely as ` Wayne . ',1
8225,341,Garth,2
8226,341,' has n't progressed as nicely as ` Wayne . ',2
8227,341,has n't progressed as nicely as ` Wayne . ',1
8228,341,has n't progressed as nicely as ` Wayne .,2
8229,341,has n't progressed as nicely as ` Wayne,1
8230,341,has n't,2
8231,341,progressed as nicely as ` Wayne,3
8232,341,progressed as nicely,2
8233,341,progressed,2
8234,341,as nicely,2
8235,341,nicely,3
8236,341,as ` Wayne,3
8237,341,as `,2
8238,341,Wayne,2
8239,342,"With wit and empathy to spare , waydowntown acknowledges the silent screams of workaday inertia but stops short of indulging its characters ' striving solipsism .",2
8240,342,With wit and empathy to spare,4
8241,342,wit and empathy to spare,3
8242,342,wit and empathy,3
8243,342,wit and,2
8244,342,empathy,3
8245,342,to spare,2
8246,342,spare,2
8247,342,", waydowntown acknowledges the silent screams of workaday inertia but stops short of indulging its characters ' striving solipsism .",2
8248,342,waydowntown acknowledges the silent screams of workaday inertia but stops short of indulging its characters ' striving solipsism .,1
8249,342,waydowntown,2
8250,342,acknowledges the silent screams of workaday inertia but stops short of indulging its characters ' striving solipsism .,2
8251,342,acknowledges the silent screams of workaday inertia but stops short of indulging its characters ' striving solipsism,3
8252,342,acknowledges the silent screams of workaday inertia but,3
8253,342,acknowledges the silent screams of workaday inertia,2
8254,342,acknowledges,2
8255,342,the silent screams of workaday inertia,2
8256,342,the silent screams,2
8257,342,silent screams,2
8258,342,silent,2
8259,342,screams,1
8260,342,of workaday inertia,2
8261,342,workaday inertia,2
8262,342,workaday,2
8263,342,inertia,2
8264,342,stops short of indulging its characters ' striving solipsism,1
8265,342,stops,2
8266,342,short of indulging its characters ' striving solipsism,2
8267,342,of indulging its characters ' striving solipsism,2
8268,342,indulging its characters ' striving solipsism,3
8269,342,indulging,2
8270,342,its characters ' striving solipsism,2
8271,342,its characters ',2
8272,342,striving solipsism,2
8273,342,striving,3
8274,342,solipsism,2
8275,343,It labours as storytelling .,1
8276,343,labours as storytelling .,1
8277,343,labours as storytelling,1
8278,343,labours,2
8279,343,as storytelling,2
8280,344,Remember back when thrillers actually thrilled ?,1
8281,344,Remember back when thrillers actually thrilled,0
8282,344,Remember back,2
8283,344,when thrillers actually thrilled,2
8284,344,thrillers actually thrilled,3
8285,344,actually thrilled,3
8286,344,thrilled,3
8287,345,"The otherwise good-naturedness of Mr. Deeds , with its embrace of sheer goofiness and cameos of less - than-likely New York celebrities ... certainly raises the film above anything Sandler 's been attached to before .",3
8288,345,"The otherwise good-naturedness of Mr. Deeds , with its embrace of sheer goofiness and cameos of less - than-likely New York celebrities ...",2
8289,345,"The otherwise good-naturedness of Mr. Deeds , with its embrace of sheer goofiness and cameos of less - than-likely New York celebrities",3
8290,345,"The otherwise good-naturedness of Mr. Deeds , with its embrace of sheer goofiness and cameos of less -",2
8291,345,"The otherwise good-naturedness of Mr. Deeds , with its embrace of sheer goofiness and cameos of less",3
8292,345,"The otherwise good-naturedness of Mr. Deeds , with its embrace of sheer goofiness and cameos",3
8293,345,"The otherwise good-naturedness of Mr. Deeds , with its embrace",2
8294,345,"The otherwise good-naturedness of Mr. Deeds ,",2
8295,345,The otherwise good-naturedness of Mr. Deeds,2
8296,345,The otherwise good-naturedness,2
8297,345,otherwise good-naturedness,3
8298,345,good-naturedness,3
8299,345,of Mr. Deeds,2
8300,345,Mr. Deeds,2
8301,345,Deeds,2
8302,345,with its embrace,2
8303,345,its embrace,2
8304,345,embrace,2
8305,345,of sheer goofiness and cameos,2
8306,345,sheer goofiness and cameos,3
8307,345,sheer,2
8308,345,goofiness and cameos,2
8309,345,goofiness and,2
8310,345,goofiness,3
8311,345,cameos,2
8312,345,of less,2
8313,345,than-likely New York celebrities,2
8314,345,than-likely,2
8315,345,New York celebrities,2
8316,345,York celebrities,2
8317,345,celebrities,2
8318,345,certainly raises the film above anything Sandler 's been attached to before .,4
8319,345,certainly,3
8320,345,raises the film above anything Sandler 's been attached to before .,4
8321,345,raises the film above anything Sandler 's been attached to before,3
8322,345,raises,2
8323,345,the film above anything Sandler 's been attached to before,4
8324,345,the film above anything Sandler,3
8325,345,above anything Sandler,3
8326,345,anything Sandler,3
8327,345,Sandler,3
8328,345,'s been attached to before,2
8329,345,been attached to before,2
8330,345,attached to before,2
8331,345,attached,2
8332,345,to before,2
8333,346,Fails so fundamentally on every conventional level that it achieves some kind of goofy grandeur .,1
8334,346,Fails so fundamentally on every conventional level that it achieves some kind of goofy grandeur,1
8335,346,Fails so fundamentally on every conventional level,0
8336,346,so fundamentally on every conventional level,2
8337,346,fundamentally on every conventional level,2
8338,346,fundamentally,2
8339,346,on every conventional level,2
8340,346,every conventional level,2
8341,346,conventional level,2
8342,346,level,2
8343,346,that it achieves some kind of goofy grandeur,2
8344,346,it achieves some kind of goofy grandeur,3
8345,346,achieves some kind of goofy grandeur,3
8346,346,achieves,2
8347,346,some kind of goofy grandeur,3
8348,346,some kind,2
8349,346,of goofy grandeur,2
8350,346,goofy grandeur,2
8351,346,goofy,2
8352,346,grandeur,2
8353,347,"... a ho-hum affair , always watchable yet hardly memorable .",2
8354,347,"a ho-hum affair , always watchable yet hardly memorable .",2
8355,347,"a ho-hum affair , always",1
8356,347,"a ho-hum affair ,",1
8357,347,a ho-hum affair,1
8358,347,ho-hum affair,1
8359,347,ho-hum,2
8360,347,affair,1
8361,347,always,2
8362,347,watchable yet hardly memorable .,1
8363,347,watchable yet hardly memorable,2
8364,347,watchable,3
8365,347,yet hardly memorable,1
8366,347,hardly memorable,1
8367,348,"I just saw this movie ... well , it 's probably not accurate to call it a movie .",1
8368,348,"I just saw this movie ... well , it 's probably not accurate to call it a movie",1
8369,348,I just saw this movie ...,2
8370,348,I just saw this movie,2
8371,348,just saw this movie,2
8372,348,saw this movie,2
8373,348,"well , it 's probably not accurate to call it a movie",1
8374,348,", it 's probably not accurate to call it a movie",0
8375,348,it 's probably not accurate to call it a movie,1
8376,348,'s probably not accurate to call it a movie,1
8377,348,'s probably not,2
8378,348,'s probably,2
8379,348,accurate to call it a movie,2
8380,348,to call it a movie,2
8381,348,call it a movie,2
8382,348,call it,2
8383,349,"Though uniformly well acted , especially by young Ballesta and Galan -LRB- a first-time actor -RRB- , writer\/director Achero Manas 's film is schematic and obvious .",2
8384,349,Though uniformly well acted,3
8385,349,uniformly well acted,3
8386,349,uniformly well,3
8387,349,uniformly,2
8388,349,acted,2
8389,349,", especially by young Ballesta and Galan -LRB- a first-time actor -RRB- , writer\/director Achero Manas 's film is schematic and obvious .",2
8390,349,"especially by young Ballesta and Galan -LRB- a first-time actor -RRB- , writer\/director Achero Manas 's film is schematic and obvious .",2
8391,349,especially by young Ballesta and Galan -LRB- a first-time actor -RRB-,2
8392,349,especially,2
8393,349,by young Ballesta and Galan -LRB- a first-time actor -RRB-,2
8394,349,young Ballesta and Galan -LRB- a first-time actor -RRB-,2
8395,349,young Ballesta and,2
8396,349,young Ballesta,2
8397,349,Ballesta,2
8398,349,Galan -LRB- a first-time actor -RRB-,2
8399,349,Galan,2
8400,349,-LRB- a first-time actor -RRB-,2
8401,349,a first-time actor -RRB-,2
8402,349,a first-time actor,2
8403,349,first-time actor,2
8404,349,first-time,2
8405,349,", writer\/director Achero Manas 's film is schematic and obvious .",1
8406,349,writer\/director Achero Manas 's film is schematic and obvious .,1
8407,349,writer\/director Achero Manas 's film,3
8408,349,writer\/director Achero Manas 's,2
8409,349,Achero Manas 's,2
8410,349,Achero,2
8411,349,Manas 's,2
8412,349,Manas,2
8413,349,is schematic and obvious .,1
8414,349,is schematic and obvious,2
8415,349,schematic and obvious,2
8416,349,schematic and,2
8417,349,schematic,2
8418,349,obvious,1
8419,350,"When you resurrect a dead man , Hard Copy should come a-knocking , no ?",2
8420,350,"When you resurrect a dead man , Hard Copy should come a-knocking , no",2
8421,350,"When you resurrect a dead man , Hard Copy should come a-knocking ,",2
8422,350,"When you resurrect a dead man , Hard Copy should come a-knocking",1
8423,350,When you resurrect a dead man,2
8424,350,you resurrect a dead man,2
8425,350,resurrect a dead man,2
8426,350,resurrect,2
8427,350,a dead man,1
8428,350,dead man,2
8429,350,dead,1
8430,350,", Hard Copy should come a-knocking",1
8431,350,Hard Copy should come a-knocking,2
8432,350,Hard Copy,3
8433,350,Copy,2
8434,350,should come a-knocking,3
8435,350,come a-knocking,2
8436,350,a-knocking,3
8437,351,"If the idea of the white man arriving on foreign shores to show wary natives the true light is abhorrent to you , the simplistic Heaven will quite likely be more like hell .",2
8438,351,If the idea of the white man arriving on foreign shores to show wary natives the true light is abhorrent to you,2
8439,351,the idea of the white man arriving on foreign shores to show wary natives the true light is abhorrent to you,1
8440,351,the idea of the white man arriving on foreign shores to show wary natives the true light,2
8441,351,of the white man arriving on foreign shores to show wary natives the true light,2
8442,351,the white man arriving on foreign shores to show wary natives the true light,2
8443,351,the white man,2
8444,351,white man,2
8445,351,white,2
8446,351,arriving on foreign shores to show wary natives the true light,2
8447,351,arriving on foreign shores,2
8448,351,on foreign shores,3
8449,351,foreign shores,2
8450,351,shores,2
8451,351,to show wary natives the true light,2
8452,351,show wary natives the true light,2
8453,351,show wary natives,2
8454,351,wary natives,1
8455,351,wary,2
8456,351,natives,2
8457,351,the true light,2
8458,351,true light,3
8459,351,TRUE,3
8460,351,is abhorrent to you,0
8461,351,abhorrent to you,1
8462,351,abhorrent,0
8463,351,to you,2
8464,351,", the simplistic Heaven will quite likely be more like hell .",2
8465,351,the simplistic Heaven will quite likely be more like hell .,1
8466,351,the simplistic Heaven,2
8467,351,simplistic Heaven,2
8468,351,simplistic,2
8469,351,Heaven,3
8470,351,will quite likely be more like hell .,1
8471,351,will quite likely be more like hell,1
8472,351,will quite likely,2
8473,351,quite likely,2
8474,351,likely,2
8475,351,be more like hell,0
8476,351,be more,2
8477,351,like hell,2
8478,351,hell,0
8479,352,"It 's hard to believe that a relationship like Holly and Marina 's could survive the hothouse emotions of teendom , and its longevity gets more inexplicable as the characterizations turn more crassly reductive .",2
8480,352,"It 's hard to believe that a relationship like Holly and Marina 's could survive the hothouse emotions of teendom , and its longevity gets more inexplicable as the characterizations turn more crassly reductive",2
8481,352,"It 's hard to believe that a relationship like Holly and Marina 's could survive the hothouse emotions of teendom , and",2
8482,352,"It 's hard to believe that a relationship like Holly and Marina 's could survive the hothouse emotions of teendom ,",2
8483,352,It 's hard to believe that a relationship like Holly and Marina 's could survive the hothouse emotions of teendom,3
8484,352,'s hard to believe that a relationship like Holly and Marina 's could survive the hothouse emotions of teendom,2
8485,352,hard to believe that a relationship like Holly and Marina 's could survive the hothouse emotions of teendom,2
8486,352,to believe that a relationship like Holly and Marina 's could survive the hothouse emotions of teendom,2
8487,352,believe that a relationship like Holly and Marina 's could survive the hothouse emotions of teendom,2
8488,352,that a relationship like Holly and Marina 's could survive the hothouse emotions of teendom,2
8489,352,a relationship like Holly and Marina 's could survive the hothouse emotions of teendom,3
8490,352,a relationship like Holly and,2
8491,352,a relationship like Holly,2
8492,352,like Holly,3
8493,352,Holly,2
8494,352,Marina 's could survive the hothouse emotions of teendom,2
8495,352,Marina 's,2
8496,352,Marina,2
8497,352,could survive the hothouse emotions of teendom,2
8498,352,survive the hothouse emotions of teendom,2
8499,352,survive,2
8500,352,the hothouse emotions of teendom,2
8501,352,the hothouse emotions,2
8502,352,hothouse emotions,2
8503,352,hothouse,2
8504,352,of teendom,2
8505,352,teendom,2
8506,352,its longevity gets more inexplicable as the characterizations turn more crassly reductive,1
8507,352,its longevity,2
8508,352,longevity,2
8509,352,gets more inexplicable as the characterizations turn more crassly reductive,2
8510,352,more inexplicable as the characterizations turn more crassly reductive,1
8511,352,more inexplicable,1
8512,352,inexplicable,2
8513,352,as the characterizations turn more crassly reductive,1
8514,352,the characterizations turn more crassly reductive,1
8515,352,the characterizations,2
8516,352,characterizations,2
8517,352,turn more crassly reductive,1
8518,352,more crassly reductive,2
8519,352,crassly reductive,1
8520,352,crassly,1
8521,352,reductive,2
8522,353,"For a movie audience , The Hours does n't connect in a neat way , but introduces characters who illuminate mysteries of sex , duty and love .",2
8523,353,For a movie audience,2
8524,353,a movie audience,2
8525,353,movie audience,2
8526,353,", The Hours does n't connect in a neat way , but introduces characters who illuminate mysteries of sex , duty and love .",3
8527,353,"The Hours does n't connect in a neat way , but introduces characters who illuminate mysteries of sex , duty and love .",2
8528,353,The Hours,2
8529,353,Hours,2
8530,353,"does n't connect in a neat way , but introduces characters who illuminate mysteries of sex , duty and love .",2
8531,353,"does n't connect in a neat way , but introduces characters who illuminate mysteries of sex , duty and love",3
8532,353,"does n't connect in a neat way , but",1
8533,353,"does n't connect in a neat way ,",1
8534,353,does n't connect in a neat way,1
8535,353,connect in a neat way,3
8536,353,connect,2
8537,353,in a neat way,3
8538,353,a neat way,3
8539,353,neat way,2
8540,353,neat,3
8541,353,"introduces characters who illuminate mysteries of sex , duty and love",3
8542,353,introduces,3
8543,353,"characters who illuminate mysteries of sex , duty and love",3
8544,353,"who illuminate mysteries of sex , duty and love",2
8545,353,"illuminate mysteries of sex , duty and love",3
8546,353,illuminate,3
8547,353,"mysteries of sex , duty and love",3
8548,353,mysteries,2
8549,353,"of sex , duty and love",2
8550,353,"sex , duty and love",3
8551,353,", duty and love",2
8552,353,duty and love,3
8553,353,duty and,2
8554,353,duty,2
8555,354,Purports to be a Hollywood satire but winds up as the kind of film that should be the target of something deeper and more engaging .,1
8556,354,Purports to be a Hollywood satire but winds up as the kind of film that should be the target of something,0
8557,354,Purports,3
8558,354,to be a Hollywood satire but winds up as the kind of film that should be the target of something,1
8559,354,be a Hollywood satire but winds up as the kind of film that should be the target of something,2
8560,354,a Hollywood satire but winds up as the kind of film that should be the target of something,0
8561,354,a Hollywood satire but,2
8562,354,a Hollywood satire,2
8563,354,Hollywood satire,3
8564,354,winds up as the kind of film that should be the target of something,2
8565,354,winds up,2
8566,354,as the kind of film that should be the target of something,2
8567,354,the kind of film that should be the target of something,2
8568,354,the kind of film,2
8569,354,that should be the target of something,2
8570,354,should be the target of something,2
8571,354,be the target of something,2
8572,354,the target of something,2
8573,354,the target,2
8574,354,target,2
8575,354,of something,2
8576,354,deeper and more engaging .,3
8577,354,deeper and more engaging,4
8578,354,deeper and more,2
8579,354,deeper and,2
8580,354,deeper,2
8581,355,Too clever by about nine-tenths .,3
8582,355,Too clever by about nine-tenths,2
8583,355,clever by about nine-tenths,3
8584,355,by about nine-tenths,2
8585,355,about nine-tenths,2
8586,355,nine-tenths,2
8587,356,This is no `` Waterboy ! '',1
8588,356,is no `` Waterboy ! '',2
8589,356,is no `` Waterboy !,2
8590,356,is no `` Waterboy,2
8591,356,no `` Waterboy,1
8592,356,`` Waterboy,2
8593,356,Waterboy,2
8594,357,"They 're going through the motions , but the zip is gone .",2
8595,357,"They 're going through the motions , but the zip is gone",2
8596,357,"They 're going through the motions , but",1
8597,357,"They 're going through the motions ,",1
8598,357,They 're going through the motions,2
8599,357,'re going through the motions,1
8600,357,going through the motions,1
8601,357,through the motions,2
8602,357,the motions,2
8603,357,motions,2
8604,357,the zip is gone,1
8605,357,the zip,2
8606,357,zip,2
8607,357,is gone,2
8608,357,gone,2
8609,358,"The script 's snazzy dialogue establishes a realistic atmosphere that involves us in the unfolding crisis , but the lazy plotting ensures that little of our emotional investment pays off .",2
8610,358,"The script 's snazzy dialogue establishes a realistic atmosphere that involves us in the unfolding crisis , but the lazy plotting ensures that little of our emotional investment pays off",2
8611,358,"The script 's snazzy dialogue establishes a realistic atmosphere that involves us in the unfolding crisis , but",3
8612,358,"The script 's snazzy dialogue establishes a realistic atmosphere that involves us in the unfolding crisis ,",3
8613,358,The script 's snazzy dialogue establishes a realistic atmosphere that involves us in the unfolding crisis,3
8614,358,The script 's snazzy dialogue,3
8615,358,snazzy dialogue,3
8616,358,snazzy,3
8617,358,establishes a realistic atmosphere that involves us in the unfolding crisis,3
8618,358,establishes,2
8619,358,a realistic atmosphere that involves us in the unfolding crisis,3
8620,358,a realistic atmosphere,3
8621,358,realistic atmosphere,3
8622,358,realistic,2
8623,358,that involves us in the unfolding crisis,2
8624,358,involves us in the unfolding crisis,2
8625,358,involves us,2
8626,358,involves,2
8627,358,in the unfolding crisis,1
8628,358,the unfolding crisis,2
8629,358,unfolding crisis,2
8630,358,unfolding,2
8631,358,the lazy plotting ensures that little of our emotional investment pays off,2
8632,358,the lazy plotting,1
8633,358,lazy plotting,1
8634,358,ensures that little of our emotional investment pays off,3
8635,358,ensures,3
8636,358,that little of our emotional investment pays off,2
8637,358,little of our emotional investment pays off,2
8638,358,little of our emotional investment,1
8639,358,of our emotional investment,2
8640,358,our emotional investment,3
8641,358,emotional investment,3
8642,358,investment,2
8643,358,pays off,3
8644,358,pays,2
8645,359,"Not as good as the original , but what is ...",2
8646,359,Not as good as the original,1
8647,359,as good as the original,3
8648,359,good as the original,3
8649,359,", but what is ...",2
8650,359,what is ...,2
8651,359,what is,2
8652,360,Those moviegoers who would automatically bypass a hip-hop documentary should give `` Scratch '' a second look .,4
8653,360,Those moviegoers who would automatically bypass a hip-hop documentary,3
8654,360,Those moviegoers,2
8655,360,who would automatically bypass a hip-hop documentary,2
8656,360,would automatically bypass a hip-hop documentary,2
8657,360,would automatically,2
8658,360,automatically,2
8659,360,bypass a hip-hop documentary,2
8660,360,bypass,2
8661,360,a hip-hop documentary,2
8662,360,hip-hop documentary,2
8663,360,hip-hop,2
8664,360,should give `` Scratch '' a second look .,3
8665,360,should give `` Scratch '' a second look,3
8666,360,give `` Scratch '' a second look,3
8667,360,give `` Scratch '',2
8668,360,`` Scratch '',2
8669,360,Scratch '',2
8670,360,a second look,2
8671,360,second look,2
8672,360,second,2
8673,361,Bigelow offers some flashy twists and turns that occasionally fortify this turgid fable .,3
8674,361,Bigelow,2
8675,361,offers some flashy twists and turns that occasionally fortify this turgid fable .,3
8676,361,offers some flashy twists and turns that occasionally fortify this turgid fable,3
8677,361,offers some flashy twists and,3
8678,361,offers some flashy twists,3
8679,361,some flashy twists,3
8680,361,flashy twists,3
8681,361,flashy,3
8682,361,twists,2
8683,361,turns that occasionally fortify this turgid fable,2
8684,361,turns that occasionally,2
8685,361,turns that,3
8686,361,turns,2
8687,361,fortify this turgid fable,1
8688,361,fortify,2
8689,361,this turgid fable,1
8690,361,turgid fable,1
8691,361,turgid,1
8692,361,fable,2
8693,362,An unsophisticated sci-fi drama that takes itself all too seriously .,1
8694,362,An unsophisticated,0
8695,362,unsophisticated,1
8696,362,sci-fi drama that takes itself all too seriously .,1
8697,362,sci-fi drama that takes itself all too seriously,1
8698,362,drama that takes itself all too seriously,1
8699,362,that takes itself all too seriously,1
8700,362,takes itself all too seriously,1
8701,362,itself all too seriously,1
8702,362,all too seriously,2
8703,362,too seriously,2
8704,362,seriously,2
8705,363,"Stupid , infantile , redundant , sloppy , over-the-top , and amateurish .",0
8706,363,"Stupid , infantile , redundant , sloppy ,",0
8707,363,"Stupid , infantile , redundant , sloppy",0
8708,363,"Stupid ,",0
8709,363,Stupid,0
8710,363,"infantile , redundant , sloppy",0
8711,363,infantile,1
8712,363,", redundant , sloppy",1
8713,363,"redundant , sloppy",0
8714,363,redundant,1
8715,363,", sloppy",0
8716,363,sloppy,0
8717,363,"over-the-top , and amateurish .",0
8718,363,"over-the-top , and amateurish",0
8719,363,"over-the-top , and",1
8720,363,"over-the-top ,",2
8721,363,over-the-top,2
8722,364,Resident Evil is what comes from taking John Carpenter 's Ghosts of Mars and eliminating the beheadings .,2
8723,364,Resident Evil,3
8724,364,Resident,3
8725,364,is what comes from taking John Carpenter 's Ghosts of Mars and eliminating the beheadings .,1
8726,364,is what comes from taking John Carpenter 's Ghosts of Mars and eliminating the beheadings,2
8727,364,what comes from taking John Carpenter 's Ghosts of Mars and eliminating the beheadings,1
8728,364,comes from taking John Carpenter 's Ghosts of Mars and eliminating the beheadings,2
8729,364,from taking John Carpenter 's Ghosts of Mars and eliminating the beheadings,1
8730,364,taking John Carpenter 's Ghosts of Mars and eliminating the beheadings,2
8731,364,taking John Carpenter 's Ghosts of Mars and,2
8732,364,taking John Carpenter 's Ghosts of Mars,2
8733,364,John Carpenter 's Ghosts of Mars,2
8734,364,John Carpenter 's Ghosts,2
8735,364,John Carpenter 's,2
8736,364,Carpenter 's,2
8737,364,Carpenter,2
8738,364,Ghosts,2
8739,364,of Mars,2
8740,364,Mars,2
8741,364,eliminating the beheadings,2
8742,364,eliminating,2
8743,364,the beheadings,2
8744,364,beheadings,2
8745,365,"The movie resolutely avoids all the comic possibilities of its situation , and becomes one more dumb high school comedy about sex gags and prom dates .",0
8746,365,"resolutely avoids all the comic possibilities of its situation , and becomes one more dumb high school comedy about sex gags and prom dates .",1
8747,365,resolutely,2
8748,365,"avoids all the comic possibilities of its situation , and becomes one more dumb high school comedy about sex gags and prom dates .",0
8749,365,"avoids all the comic possibilities of its situation , and becomes one more dumb high school comedy about sex gags and prom dates",0
8750,365,"avoids all the comic possibilities of its situation , and",1
8751,365,"avoids all the comic possibilities of its situation ,",1
8752,365,avoids all the comic possibilities of its situation,2
8753,365,avoids,2
8754,365,all the comic possibilities of its situation,3
8755,365,all the comic possibilities,2
8756,365,the comic possibilities,3
8757,365,comic possibilities,3
8758,365,possibilities,3
8759,365,of its situation,2
8760,365,its situation,2
8761,365,situation,2
8762,365,becomes one more dumb high school comedy about sex gags and prom dates,1
8763,365,one more dumb high school comedy about sex gags and prom dates,0
8764,365,one more dumb high school comedy,1
8765,365,one more,2
8766,365,dumb high school comedy,1
8767,365,high school comedy,2
8768,365,school comedy,2
8769,365,about sex gags and prom dates,1
